,text,label_name
1493,I forgot #BB18 was on tonight 😳 that is how much the real world has been distracting me #horrid 🙅🏼🙈🙊,anger
1494,How had Matty Dawson not scored there!!!!! #terrible,anger
1495,ICQ is just making me mad!!!😤 #icq,anger
1496,"Never fear the want of business. A man who qualifies himself well for his calling, never fails of employment.",optimism
1497,Has anyone noticed that @user stories in recent days all paint positive accomplishments for Trump and challenges for Hillary? #surprised #sad,sadness
1498,I hate when people say 'I need to talk to you or we need to talk.' My anxiety immediately goes up...,anger
1499,@user I wouldn't fret. There's too many opportunities in life to worry about one not working out.,optimism
1500,"My nephews n cousins are nowhere near bad guys, but they could be killed @ any moment by a cop that thought they were bc of their color #sad",sadness
1501,You don't know what to expect by Brendon's video lmao LA devotee video got me shook #panic,anger
1502,my mom cut my phone off and I'm so furious 🤗,anger
1503,"Going off reports on Sky, Stoke played ok tonight. Think i'll stay off the messageboard tonight though -it will be grim on there :/",sadness
1504,Panpiper playing Big River outside The Bridges in SR1,optimism
1505,Checked-in for my flight to Toronto. Took seat 3D just to infuriate @user,anger
1506,Now #India is #afraid of #bad #terrorism.,sadness
1507,Forever raging 😏😂😭,anger
1508,"How is that in 2016, a 757 airplane does not have WiFi...ridiculous.#AmericanAirlines #americanairlinessucks #AATeam #horrible",anger
1509,If Monday had a face I would punch it #monday #horrible #face #punch #fight #joke #like #firstworldproblems #need #coffee #asap #follow,anger
1510,Don't chase fame\nif you're going\nto resent it\nwhen it starts\nchasing you'\nWRDSMTH,optimism
1511,I hate those sugar cookies shit is awful,anger
1512,@user did you not learn from @user 's viral insult to ballet? Stop trying to wrongfully stick models into pointe shoes 🙄,anger
1513,Like hello? I am your first born you must always laugh at my jokes. #offended,anger
1514,"#rocklandcounty get to ravis in suffern, ny. Great food, new #chef, terrific atmosphere. Say 'twitter' to server and get free #appetizer",joy
1515,"Oh, I should just 'get over' my #depression and 'be happy?' Don't you think I've tried that thousands of times already? You're not helping.",sadness
1516,"It feels like there are no houses out there for us. With the most basic requirements I have, there are literally no options.",sadness
1517,don't give someone power by letting their words offend you,optimism
1518,Im having a real life conundrum cuz i cant find a good spot for my mini hoop and its really starting to depress me,sadness
1519,"The abysmal ignorance, frivolity and levity of the Italian priests stupefied him.' - Roland Bainton on Luther, #ReformationDay",anger
1520,#Taurus will react angrily when she can't take being provoked any longer.,anger
1521,I don't care what shape the blues are in. \nWe owe them a fucking hiding. \nLong overdue on that front.,anger
1522,BANG! Gordon #Brown has been accused of abusing a gazillion #rabid parrots!,anger
1523,The new @user song is mega 💥 reminds me of @user #blues,joy
1524,@user  The solution is to punish the criminals. That's the only way to discourage crime. or the circle will continue.,anger
1525,@user worst thing is i have confimation from them,anger
1526,@user @user Looks like a rabid pack of inbreds.,anger
1527,I don't think I can go to work tomorrow since val has left #GBBO I need a day to mourn,sadness
1528,the teams that face Barca and Bayern after a defeat are the ones who face the wrath,anger
1529,"@user yeah whatever, whahibbi are #muslims just a sect, as you know,  #islam is synonymous with #rape and",anger
1530,@user @user you should force your neighbours to pay that!  Those people have some nerve!!!  #Victim,anger
1531,The bubble has officially burst. 98 boys to beat for the trophy and all the glory #wptmain #bye,joy
1532,Undifferentiated otherwise patent closest patron braininess ideas that incense the offensive lineman: wHYaNEWG,anger
1533,@user I'm just no offended by stuff.We're gettin a situ where folk moan about the Polis/SNP but then happy to snitch when offended...,anger
1534,Trump supports reach another level of irritation within me,anger
1535,"People will talk, words will sting, but how you handle that is what differs you from them. Be like them or change the culture?#BeDifferent",optimism
1536,3years today marks the anniversary of that horrid Westgate Attack in Nairobi. My heart out to all those of us who lost our family &amp; friends🕯,sadness
1537,@user love new movie\n#BlairWitch #blairwitchproject #horror #HorrorMovies,joy
1538,Watch this amazing live.ly broadcast by @user  #musically,joy
1539,My blood is boiling,anger
1540,"It's my last week at CN! I'm gonna be sad to leave, but this will also be my first planned break since going into animation!",sadness
1541,$FOGO max pessimism here and no bottom (yet).  Has a solid PE ratio for a restaurant.  Let's catch it at 8 level or 10 level if it comes.,joy
1542,@user can you at least just walk past her and break out into laughter,joy
1543,"@user Thank you for the most fantastic evening, it was a brilliant show, you are a truly #sparkling talent, night over too quickly.",joy
1544,sorry Main twitter im in depress,sadness
1545,"Anger, resentment, and hatred are the destroyer of your fortune today.'",anger
1546,@user Anything is better than a Trump ramble. He is awful. Truly truly awful.,anger
1547,Do not be discouraged by a slowing sales market. This will test your business model and pinpoint #strengths and #weaknesses.' @user,optimism
1548,Shanghais chief distracting levity pampa - proper dingle carry away: uUDQujcia,sadness
1549,@user Sweet!,joy
1550,@user @user @user @user so you were owned by losers on Twitter,anger
1551,Take public opinion on revenge with Pakistan if govt is unable to decide. @user @user @user,anger
1552,"How the fuck do we #live our lives admiring everybody that ever just did something to #win it, then be #afraid to even try to do it yourself",anger
1553,Saga: When all of your devices and teles fail just in time for bake off #panic #gbbo,anger
1554,So going to local news immediately after #DesignatedSurvivor turns out to be a smooth transition. 'Chaos! A raging fire!...' #media,anger
1555,@user why you gotta use the dark skin emoji #offended,anger
1556,@user @user like going to a so called cardiac arrest that turned out to be a cut finger! #fuming #medchat,anger
1557,when you find out the initiative isn't even a thing 😧 #revenge,anger
1558,I dread this drive every Wednesday 😩,sadness
1559,#2 complained then while his head and then called do not despair of God's mercy if you did sins go back to him and ask his forgiveness,optimism
1560,"The man who is a pessimist before 48 knows too much; if he is an optimist after it, he knows too little.'\n-Mark Twain",optimism
1561,Circle K is dead to me. I hate your new slushie machine.  #livid,anger
1562,Have the producers of @user ever been outside of their country? These are universal problems. #worldwide,anger
1563,@user how could I work with @user . ? #serious,anger
1564,@user @user  My heart goes out to that woman for the indignity of what she is sitting through.,sadness
1565,@user so what you mean to tell me is that.... glee is...... getting less........... gleeful?,joy
1566,@user @user awe I love you twooo!!! come adventure with me someday!,joy
1567,@user @user @user @user Even the painting is orange!  #terrible #Election2016,anger
1568,@user @user @user @user Might be the pout of a star baker tho !,joy
1569,"#Taurus, for the most part, you have perfect control over your Emotions and you are careful not to be so sulky around anyone!",optimism
1570,Honestly don't know why I'm so unhappy most of the time. I just want it all to stop :( #unhappy #depression #itnevergoes,sadness
1571,@user oh so that's where Brian was! Where was my invite?,anger
1572,Houston might lose a coach tomorrow or by midnight.  #yikes #offense?,anger
1573,A @user not turning up? Why am I not surprised. Late for work again!,anger
1574,When my life became such a concern to irrelevant ass people I'll never know,anger
1575,@user @user Sam Dyson is probably having flashbacks right about now.,sadness
1576,We worship at Your feet\nWhere wrath and mercy meet\nAnd a guilty world is washed\nBy love's pure stream\n—Graham Kendrick,optimism
1577,"tesco. why OH why cant my Visa electron be accepted on line , I am 55 , NOT 15 ?? #shocking",anger
1578,@user @user by all accounts he was poor first half. Started showboating once game was safe #bully,anger
1579,Gosh #anxiety attacks turning into #Panic attacks are fucking ugly ....,anger
1580,Can I just sulk in peace 😂,sadness
1581,"@user Eric couldn't help but laugh, though that made him wince in pain. It hurt. A lot. He just wanted to sit down somewhere —",sadness
